zone_id,year,month,day,hour,load,station_1,station_2,station_3,station_4,station_5,station_6,station_7,station_8,station_9,station_10,station_11
15,2006,11,26,2,NA,41,34,34,36,37,39,39,34,36,36,33
15,2006,11,26,3,NA,40,33,33,36,37,37,38,34,35,35,33
15,2006,11,26,4,NA,40,32,34,36,36,37,37,34,36,35,31
15,2006,11,26,5,NA,40,32,32,35,35,37,37,34,36,35,31
15,2006,11,26,6,NA,40,32,33,35,35,37,36,34,34,34,29
15,2006,11,26,7,NA,41,31,33,35,34,37,36,32,33,34,29
15,2006,11,26,8,NA,42,29,32,34,35,35,35,33,33,32,29
15,2006,11,26,9,NA,45,31,35,37,36,38,36,36,34,36,29
15,2006,11,26,10,NA,52,38,44,43,42,44,41,39,41,43,35
15,2006,11,26,11,NA,55,46,50,47,50,50,49,44,48,49,43
15,2006,11,26,12,NA,58,51,52,52,52,55,56,51,54,56,50
15,2006,11,26,13,NA,59,57,56,57,55,59,61,54,60,60,56
15,2006,11,26,14,NA,60,62,58,59,58,62,61,59,62,62,61
15,2006,11,26,15,NA,60,64,60,62,59,64,64,61,63,64,63
15,2006,11,26,16,NA,58,65,59,62,59,64,64,61,64,65,65
15,2006,11,26,17,NA,56,63,58,61,57,64,62,61,63,64,63
15,2006,11,26,18,NA,51,55,52,53,50,56,57,53,56,55,59
15,2006,11,26,19,NA,49,49,47,46,49,50,53,45,51,50,50
15,2006,11,26,20,NA,47,45,45,44,46,46,50,43,48,46,47
15,2006,11,26,21,NA,45,44,42,43,45,45,48,40,46,44,47
15,2006,11,26,22,NA,44,44,39,40,44,44,45,38,45,43,44
15,2006,11,26,23,NA,42,42,37,40,42,42,44,38,45,42,43
15,2006,11,26,24,NA,40,38,38,39,40,41,43,37,43,40,40
15,2006,11,27,1,NA,40,37,36,40,40,40,43,37,42,39,38
15,2006,11,27,2,NA,40,36,35,43,40,39,42,38,39,39,36
15,2006,11,27,3,NA,42,36,37,41,39,39,40,38,38,37,35
15,2006,11,27,4,NA,44,34,34,41,37,39,38,38,35,36,35
15,2006,11,27,5,NA,45,34,35,42,38,38,40,40,36,35,33
15,2006,11,27,6,NA,47,31,37,41,38,36,40,38,36,33,31
15,2006,11,27,7,NA,48,31,37,41,37,36,39,37,35,33,32
15,2006,11,27,8,NA,46,32,36,40,40,36,38,38,35,33,32
15,2006,11,27,9,NA,46,33,39,41,41,37,39,38,36,35,33
15,2006,11,27,10,NA,47,40,44,43,44,44,43,44,42,44,36
15,2006,11,27,11,NA,48,46,48,45,46,50,50,46,51,52,44
15,2006,11,27,12,NA,50,53,49,47,49,56,56,50,55,58,51
15,2006,11,27,13,NA,56,58,51,53,51,61,62,59,61,63,58
15,2006,11,27,14,NA,55,63,52,59,54,66,66,62,64,66,62
15,2006,11,27,15,NA,60,65,54,64,55,67,66,66,67,67,65
15,2006,11,27,16,NA,59,65,55,65,56,69,68,66,68,69,65
15,2006,11,27,17,NA,58,62,54,64,54,66,65,65,64,66,63
15,2006,11,27,18,NA,53,54,50,58,52,57,61,56,58,57,57
15,2006,11,27,19,NA,53,50,45,53,48,53,56,49,54,52,51
15,2006,11,27,20,NA,51,46,45,51,46,51,52,47,49,49,44
15,2006,11,27,21,NA,49,45,45,48,46,49,49,46,46,48,44
15,2006,11,27,22,NA,49,44,44,47,45,48,47,44,44,46,43
15,2006,11,27,23,NA,47,41,39,45,43,46,46,43,44,44,40
15,2006,11,27,24,NA,47,40,39,44,43,45,44,41,42,43,37
15,2006,11,28,1,NA,47,39,39,44,42,45,44,40,40,42,37
15,2006,11,28,2,NA,46,38,37,44,41,44,44,39,40,41,36
15,2006,11,28,3,NA,46,36,37,42,42,42,42,38,39,40,35
15,2006,11,28,4,NA,46,36,37,42,40,41,43,38,38,39,35
15,2006,11,28,5,NA,45,34,37,42,39,41,40,38,38,38,33
15,2006,11,28,6,NA,46,34,37,42,39,41,39,38,37,38,33
15,2006,11,28,7,NA,45,34,36,42,38,41,40,38,36,38,33
15,2006,11,28,8,NA,46,33,36,42,38,41,39,37,36,37,31
15,2006,11,28,9,NA,47,33,38,44,40,42,40,40,36,38,33
15,2006,11,28,10,NA,55,40,44,51,44,49,45,49,42,47,36
15,2006,11,28,11,NA,62,47,51,59,51,56,52,58,50,55,43
15,2006,11,28,12,NA,64,52,57,64,56,62,56,65,55,61,48
15,2006,11,28,13,NA,66,56,60,68,62,65,61,69,60,66,54
15,2006,11,28,14,NA,66,60,62,70,63,67,65,69,63,66,60
15,2006,11,28,15,NA,67,62,63,70,63,67,67,69,66,67,63
15,2006,11,28,16,NA,65,64,62,70,61,68,67,69,64,68,65
15,2006,11,28,17,NA,62,62,60,68,58,67,66,67,64,66,62
15,2006,11,28,18,NA,58,56,53,60,54,60,61,59,59,58,60
15,2006,11,28,19,NA,56,53,51,55,51,56,56,53,52,55,55
15,2006,11,28,20,NA,56,52,47,54,50,53,53,50,48,52,55
15,2006,11,28,21,NA,55,48,46,53,50,50,50,49,47,49,53
15,2006,11,28,22,NA,53,49,45,52,49,52,50,48,47,51,49
15,2006,11,28,23,NA,52,49,47,51,50,51,50,47,46,49,48
15,2006,11,28,24,NA,52,48,46,50,50,50,49,46,46,48,47
15,2008,6,30,7,NA,78.42055936,62.77601368,71.56614382,75.07542926,72.78630042,70.4653293,71.52785555,73.02217732,68.34893504,69.68862061,63.06154063
15,2008,6,30,8,NA,79.97837865,66.52363049,75.68432009,76.83497255,76.90778141,74.20142859,74.13916116,76.05973803,72.0691794,73.40855554,67.6410184
15,2008,6,30,9,NA,81.03717995,70.726032,78.24774353,79.50618074,79.40653214,77.41678682,77.20090762,78.74217496,75.35110789,76.99254,72.56201802
15,2008,6,30,10,NA,84.0624074,74.16877185,80.09696632,83.0941536,82.07497573,80.88958844,81.71304557,81.80131422,79.24915302,80.73725316,75.45339519
15,2008,6,30,11,NA,85.40794935,75.30083092,82.50753372,85.80358519,82.5930956,83.11093375,81.52546364,83.68465626,81.65168191,82.947216,76.53064557
15,2008,6,30,12,NA,87.49310731,76.02447409,82.81390375,87.37622485,85.5315776,84.49599418,84.58027087,86.36403876,84.6094699,84.56558989,77.90209739
15,2008,6,30,13,NA,88.42918133,77.46325558,83.16576203,88.65383771,85.69584738,85.81788633,86.6579818,88.17241284,84.62414444,85.88392995,78.01745944
15,2008,6,30,14,NA,88.69813439,74.49759574,84.85303407,90.95861639,85.4406331,84.29523629,86.01625776,89.27276342,82.43937417,85.23566986,75.73231757
15,2008,6,30,15,NA,89.20222906,76.47809559,85.114599,90.80806595,86.83915963,86.35806918,85.39753035,89.6147836,83.332386,86.10456424,78.58924776
15,2008,6,30,16,NA,88.94507217,78.51167167,84.79620284,90.59101179,86.16625555,85.0935175,85.61719017,88.00879928,84.02183848,85.13599065,79.57863217
15,2008,6,30,17,NA,88.69163686,77.99639773,84.6135821,90.19833625,86.27512168,84.37524669,84.63314457,87.99937491,83.48517426,84.68399502,79.58572217
15,2008,6,30,18,NA,86.27845683,76.12646744,83.4610444,90.00586784,83.96139661,82.24116329,84.38579697,88.44906154,82.15232423,83.90736636,80.5837425
15,2008,6,30,19,NA,84.77108967,74.69149895,82.29795709,87.48128653,83.4033988,79.39437792,82.66950169,86.08014573,80.51596487,80.10773045,78.65024303
15,2008,6,30,20,NA,82.71501291,73.43984423,78.91287093,84.1633774,81.52580988,74.08143256,80.8126253,83.38480826,78.62316634,75.74014142,77.14787692
15,2008,6,30,21,NA,80.16261727,68.26284493,77.78977545,76.92429392,78.54207032,72.09218836,75.85133333,73.92797758,77.19549617,72.11249374,72.52084068
15,2008,6,30,22,NA,79.42740348,66.5935569,74.44446719,73.81771562,76.70431063,70.94654027,73.76711725,72.95166782,73.99244,70.73586377,70.73818235
15,2008,6,30,23,NA,74.20593642,65.74315083,73.87350666,70.60617597,74.48499468,69.40096198,72.11252676,72.05094828,72.56768426,69.33493768,68.34301404
15,2008,6,30,24,NA,72.39803948,65.80054421,71.6430959,69.96684843,71.40647519,69.23809038,72.25556829,70.68313082,72.29597297,69.26662524,67.43632905
15,2008,7,1,1,NA,72.24256642,64.59815874,71.82371211,70.09725439,70.35962099,68.36436841,70.43259094,70.07945735,71.12894272,68.15594622,67.28074217
15,2008,7,1,2,NA,71.95179641,63.93790436,71.61067062,69.82479649,70.83011829,68.06733297,70.56123827,69.15485865,69.05930766,67.95234778,63.72883341
15,2008,7,1,3,NA,71.7805577,62.99401884,71.21747107,69.86801691,70.32803451,67.95791311,69.84188962,69.14368644,68.85403982,67.89693198,63.38340546
15,2008,7,1,4,NA,71.47791733,62.32748415,70.53787258,69.38252855,69.64109358,67.39213113,68.90453177,68.89962485,66.89885467,67.58792059,63.1856424
15,2008,7,1,5,NA,71.47417546,62.24040739,69.86355804,69.26893333,68.62157325,67.02301701,68.60899305,67.77401996,66.35103146,67.48618562,62.56519302
15,2008,7,1,6,NA,71.98363526,61.45158099,69.09904229,68.43789923,68.43579325,65.75639034,68.43459747,68.39387895,66.53665061,67.16743187,62.33537953
15,2008,7,1,7,NA,75.0123546,62.2752186,68.9849312,71.61901878,70.24184411,68.0016336,69.2518526,70.04189746,66.82778915,67.82297461,62.6952418
15,2008,7,1,8,NA,78.03171422,66.01050127,73.0835318,74.77011439,74.0061056,72.64746988,72.0665697,73.23607915,70.99204861,71.69369426,66.80835369
15,2008,7,1,9,NA,79.86573578,70.25359519,76.07682705,78.07715746,76.97853193,76.34791167,75.77271695,77.09942724,74.85361005,75.87230849,71.48502023
15,2008,7,1,10,NA,82.67888165,73.62114882,78.39108276,81.68648785,79.50492377,80.23796289,79.9235066,80.61659405,78.7963238,79.8432558,74.37363782
15,2008,7,1,11,NA,84.2912423,75.92241228,80.36473201,84.32830717,80.89597141,82.70900961,81.39630291,82.98010056,81.34533424,82.43123812,76.69245426
15,2008,7,1,12,NA,85.8429621,77.56666878,81.70643172,86.25618713,83.19046965,84.60583598,83.82747881,85.40650363,83.68935887,84.57816152,78.60163556
15,2008,7,1,13,NA,87.04587696,79.04308295,82.80561917,87.97854948,84.33649016,86.62377139,85.41966138,87.17024648,84.27677601,86.29059927,79.06643034
15,2008,7,1,14,NA,87.57704933,77.84616418,84.08709775,89.78330612,84.6577606,86.38604661,86.05397649,88.56292675,83.79745342,86.74501189,78.25686838
15,2008,7,1,15,NA,88.1382966,79.27899604,84.61791944,90.21033068,85.57542284,87.48157371,86.23132799,89.5874918,84.71828097,87.24006774,80.47147274
15,2008,7,1,16,NA,87.85285259,80.54552388,83.55881723,90.38299752,85.42099327,86.83480569,86.37234385,88.74663349,85.11445275,86.78399735,80.89827016
15,2008,7,1,17,NA,87.45376839,78.71530076,83.84650308,89.77196053,84.91041251,85.57628519,85.28163952,88.09890943,84.93328475,86.07458437,80.9884629
15,2008,7,1,18,NA,85.19627049,76.95192137,83.17346015,89.31987193,83.60636047,84.39706375,84.59035221,87.48698889,83.70427959,85.14907824,79.59384923
15,2008,7,1,19,NA,83.64997033,74.62055819,81.37997828,87.05455841,82.52609598,82.06723312,82.87802028,85.12019244,81.85367036,82.33554028,77.88653366
15,2008,7,1,20,NA,81.48814613,72.87254278,78.34732036,83.16125088,80.33289849,77.58900367,80.76515863,82.21086477,78.96833002,78.66238671,76.20740331
15,2008,7,1,21,NA,79.03976649,68.53887232,75.11317179,78.06246417,77.35058671,74.6095747,76.48424206,76.54861915,75.97454769,74.75574079,71.80036186
15,2008,7,1,22,NA,77.60105969,66.82730068,72.83676841,75.7354561,74.77706183,72.93472449,74.46781268,74.6678615,73.50712748,72.99193482,69.52232113
15,2008,7,1,23,NA,75.08528469,65.76586982,71.33114712,73.8107525,72.94603358,71.40075896,73.35468981,73.08182039,72.39522895,71.34008815,67.70337439
15,2008,7,1,24,NA,73.72742052,65.07276064,70.20039713,73.01531633,71.88942671,70.5445769,72.53979928,72.05897443,71.31328677,70.39966906,66.51892139
15,2008,7,2,1,NA,73.6626594,63.97367965,69.76305325,72.31929392,70.54996847,69.50767646,72.83131704,71.6226799,70.49941653,69.30584814,65.80742024
15,2008,7,2,2,NA,73.19939246,63.56973492,69.23523525,71.76099803,70.12799319,69.00289172,70.66171892,70.69194559,68.48358045,68.89668263,63.85461772
15,2008,7,2,3,NA,73.5133146,63.00212549,68.85954778,71.40858653,69.50821919,68.5173931,69.94717261,70.31245597,68.07980799,68.39327896,63.26981849
15,2008,7,2,4,NA,72.69760617,62.0520807,68.52739647,70.46581793,69.23740082,67.59525473,69.10743111,69.65711469,67.0778297,67.51956231,62.68283513
15,2008,7,2,5,NA,72.54348325,61.71903605,68.15791153,69.99838541,68.15630368,67.23126901,68.27355954,68.48050634,66.11830029,67.08506382,61.89856497
15,2008,7,2,6,NA,72.35385646,61.27737858,67.70920056,69.4728655,68.26417031,66.45812167,67.92279757,68.79222298,65.87577611,66.83372301,61.98480239
15,2008,7,2,7,NA,74.89684722,62.17891043,68.88500009,71.53491293,70.13126491,67.92075676,69.15731723,69.96103164,66.73609175,67.74623111,62.59586824
15,2008,7,2,8,NA,77.89520175,65.87487971,72.95537862,74.66505107,73.86849707,72.52948547,71.9487938,73.13394758,70.86771441,71.58758698,66.66575453
15,2008,7,2,9,NA,79.71646438,70.0733156,75.9280627,77.95009949,76.81957985,76.20037081,75.62434016,76.97157484,74.69901141,75.7345017,71.29327294
15,2008,7,2,10,NA,82.51003974,73.40542614,78.22638296,81.53542476,79.32783091,80.05935113,79.74085761,80.46532556,78.6108247,79.67532489,74.15153341
15,2008,7,2,11,NA,84.11118351,75.68246909,80.18644209,84.15967373,80.70889011,82.51066091,81.20149334,82.81309667,81.13985763,82.24367443,76.44598089
15,2008,7,2,12,NA,85.6521083,77.30942,81.51890316,86.07473165,82.98691267,84.39233681,83.61259553,85.22334559,83.46551129,84.37431099,78.33509818
15,2008,7,2,13,NA,86.84665471,78.7702951,82.61052185,87.78563882,84.12470417,86.39415442,85.19163178,86.97534605,84.04832463,86.07375797,78.79500833
15,2008,7,2,14,NA,87.37413182,77.58597375,83.88317645,89.57839229,84.44366772,86.15832841,85.82070949,88.35875434,83.57275867,86.52472336,77.99395423
15,2008,7,2,15,NA,87.9314746,79.00372524,84.41034302,90.00257677,85.35474068,87.24510524,85.99659663,89.37649819,84.48636936,87.01602364,80.18528482
15,2008,7,2,16,NA,87.64801637,80.25692302,83.35853355,90.17409524,85.20141999,86.60350313,86.13644814,88.54123803,84.8794362,86.56341306,80.60759693
15,2008,7,2,17,NA,87.25170852,78.44596277,83.64423845,89.56712216,84.69450546,85.35503478,85.05474954,87.89782629,84.69968808,85.85938178,80.69684182
15,2008,7,2,18,NA,85.0099156,76.70114273,82.97582996,89.11804033,83.39981718,84.1852321,84.36917005,87.2899797,83.48031507,84.94089666,79.31688445
15,2008,7,2,19,NA,83.47437275,74.39431685,81.1946976,86.86779307,82.32730955,81.87401047,82.67097649,84.93894056,81.64420973,82.14870257,77.62751145
15,2008,7,2,20,NA,81.32758794,72.6646991,78.1829219,83.00037936,80.14986035,77.43154987,80.57556029,82.04898219,78.78148285,78.50341402,75.96602744
15,2008,7,2,21,NA,78.8962412,68.37663997,74.97104297,77.93550392,77.18896309,74.47591842,76.32999036,76.42443383,75.81116386,74.62640443,71.60530057
15,2008,7,2,22,NA,77.4675432,66.68308241,72.7103144,75.62397244,74.63391744,72.8144457,74.33021022,74.55619762,73.3630817,72.87597892,69.35120028
15,2008,7,2,23,NA,74.96926995,65.63282298,71.21506048,73.71206976,72.81603692,71.29273237,73.22627817,72.98071583,72.25989752,71.23666338,67.55136926
15,2008,7,2,24,NA,73.62085219,64.94700869,70.09209659,72.92192391,71.76701703,70.44338887,72.41811602,71.96467961,71.18643492,70.30337842,66.37936394
15,2008,7,3,1,NA,73.55654159,63.85949538,69.65776416,72.23053065,70.43717678,69.41477044,72.70722678,71.53128979,70.37894327,69.21785537,65.67534011
15,2008,7,3,2,NA,73.09649751,63.45980212,69.1335806,71.67594789,70.0182315,68.91401755,70.55554258,70.60675198,68.37890602,68.81179385,63.74306003
15,2008,7,3,3,NA,73.40823575,62.89816671,68.76048002,71.32588023,69.4029078,68.43239674,69.84689612,70.22978887,67.97829807,68.31220907,63.16440658
15,2008,7,3,4,NA,72.59820206,61.95812102,68.43061584,70.38938184,69.13403404,67.51762374,69.0140882,69.57881063,66.98417264,67.44512054,62.58359196
15,2008,7,3,5,NA,72.44515134,61.62858163,68.06367509,69.92505815,68.06069973,67.15654528,68.18710173,68.41003572,66.03216341,67.01391821,61.80756386
15,2008,7,3,6,NA,72.25684374,61.19157254,67.61805385,69.40303339,68.16779183,66.38957328,67.83923593,68.71967707,65.79153997,66.76448411,61.892895
15,2008,7,3,7,NA,74.78214341,62.08361588,68.78575708,71.45136645,70.02147973,67.8405259,69.06356242,69.8807042,66.64511301,67.67006981,62.49753902
15,2008,7,3,8,NA,77.75963897,65.74068555,72.82810788,74.56068651,73.73187664,72.41244343,71.83199035,73.03249597,70.74435467,71.48228465,66.52465398
15,2008,7,3,9,NA,79.56823143,69.89493343,75.78032271,77.82388656,76.66176914,76.0540084,75.47718849,76.84457363,74.54562441,75.59774033,71.10354076
15,2008,7,3,10,NA,82.34237242,73.19197392,78.06281725,81.38536636,79.15200966,79.88216598,79.55971671,80.31506418,78.42677942,79.50866792,73.93176314
15,2008,7,3,11,NA,83.93237735,75.44505128,80.00937984,83.99216184,80.52315215,82.31389648,81.00829228,82.64720463,80.93599141,82.05753363,76.20209776
15,2008,7,3,12,NA,85.46258223,77.05487873,81.33266588,85.894483,82.78481734,84.18054292,83.3994865,85.04140695,83.24341809,84.1720069,78.0713619
15,2008,7,3,13,NA,86.64881842,78.5003783,82.41676792,87.59401117,83.91443891,86.16637146,84.96548497,86.7817432,83.82166371,85.85856165,78.52643874
15,2008,7,3,14,NA,87.17262597,77.32852179,83.6806593,89.37484131,84.23111214,85.93242905,85.58936851,88.15594123,83.34982493,86.30610596,77.7338031
15,2008,7,3,15,NA,87.72609142,78.73135162,84.20419592,89.7962046,85.13564313,87.0105255,85.7638034,89.1669093,84.25627533,86.79367917,79.90210452
15,2008,7,3,16,NA,87.44460515,79.97135965,83.15962898,89.96658232,84.98342336,86.37404804,85.90250019,88.33721001,84.64626156,86.34450215,80.31997846
15,2008,7,3,17,NA,87.05105434,78.17945953,83.44336658,89.36364613,84.48014873,85.13555155,84.82973294,87.69808188,84.46792219,85.64581175,80.40828545
15,2008,7,3,18,NA,84.82485714,76.45300351,82.7795606,88.91755108,83.19475698,83.97509241,84.14981413,87.09428213,83.25810585,84.73429438,79.04283036
15,2008,7,3,19,NA,83.29999676,74.17045668,81.01069273,86.68226989,82.1299505,81.68233114,82.4656422,84.75889539,81.43639073,81.96328224,77.37121135
15,2008,7,3,20,NA,81.16814671,72.45904294,78.01965545,82.84057777,79.96813651,77.27535369,80.38752743,81.88817737,78.59610006,78.34564732,75.72718825
15,2008,7,3,21,NA,78.75371438,68.2161151,74.82989281,77.80938806,77.02850001,74.34332968,76.17701228,76.3010753,75.64906052,74.49804923,71.41228923
15,2008,7,3,22,NA,77.33495555,66.54038202,72.58473112,75.51323024,74.4918009,72.6951276,74.19374391,74.44527716,73.22016487,72.76090268,69.18187778
15,2008,7,3,23,NA,74.85406231,65.50117644,71.09977319,73.61404333,72.68697369,71.18556862,73.0989268,72.88028438,72.12562674,71.1340232,67.40096158
15,2008,7,3,24,NA,73.51502523,64.82258025,69.98454178,72.82915263,71.6454863,70.34300906,72.29743748,71.87101258,71.06057725,70.20781826,66.24127313
15,2008,7,4,1,NA,73.45116203,63.74651289,69.55320007,72.14235772,70.325195,69.32260648,72.58416111,71.44050811,70.2594142,69.13053013,65.54464803
15,2008,7,4,2,NA,72.99431839,63.35102635,69.03262592,71.59146342,69.90925795,68.82585325,70.45024292,70.52212556,68.27505196,68.72754905,63.63267472
15,2008,7,4,3,NA,73.30388792,62.79530208,68.66209443,71.243724,69.29835259,68.34807928,69.74744761,70.14767214,67.87758372,68.23175418,63.06010247
15,2008,7,4,4,NA,72.49948947,61.86515026,68.33450162,70.31345412,69.03140948,67.44061282,68.921516,69.50102789,66.8912496,67.37124349,62.48539176
15,2008,7,4,5,NA,72.3475035,61.53907923,67.97008755,69.85221858,67.96578227,67.0824184,68.10135779,68.34003428,65.94670161,66.94331232,61.71751911
15,2008,7,4,6,NA,72.16050592,61.10666961,67.52753475,69.33366573,68.07210539,66.32157241,67.75636424,68.64761414,65.70796403,66.69577046,61.80195349
15,2008,7,4,7,NA,74.66823757,61.9893243,68.68719743,71.36837563,69.91248286,67.76093587,68.97058172,69.80091156,66.55484731,67.59448627,62.40024317
15,2008,7,4,8,NA,77.62501927,65.60790377,72.7017135,74.45701606,73.59623722,72.29633624,71.71615132,72.93171978,70.62196174,71.37778115,66.38503628
15,2008,7,4,9,NA,79.42102971,69.7184287,75.63360003,77.69851305,76.50509158,75.90881503,75.33125182,76.71841796,74.39343956,75.46201645,70.91580252
15,2008,7,4,10,NA,82.17587154,72.98076826,77.90037781,81.23630598,78.9774509,79.70639606,79.38007145,80.16580318,78.24417657,79.34327523,73.71430248
15,2008,7,4,11,NA,83.75481511,75.21013226,79.83353681,83.82576405,80.33874788,82.11870366,80.81668643,82.48241705,80.73372296,81.87280491,75.96077765
15,2008,7,4,12,NA,85.27437465,76.80301648,81.14771098,85.71543315,82.58417315,83.97044069,83.18813706,84.8606796,83.02306551,83.97123752,77.81039728
15,2008,7,4,13,NA,86.45235843,78.23330235,82.22434814,87.40365802,83.70568347,85.94040787,84.74120541,86.5894293,83.59677922,85.64499784,78.26069162
15,2008,7,4,14,NA,86.97252195,77.07377948,83.47953664,89.17264412,84.02008282,85.70833402,85.35993768,87.95447839,83.1286384,86.08914702,77.47638596
15,2008,7,4,15,NA,87.52213705,78.4618447,83.9994683,89.59120499,84.91811881,86.77781941,85.53293229,88.95871578,84.02798463,86.57302144,79.62190022
15,2008,7,4,16,NA,87.24260903,79.68880181,82.96209402,89.76044955,84.76699205,86.14642568,85.67048389,88.13454034,84.4149144,86.12725193,80.03538262
15,2008,7,4,17,NA,86.85179607,77.91576121,83.24387787,89.1615234,84.2673312,84.9178214,84.60657426,87.49966731,84.23797273,85.43386189,80.12276158
15,2008,7,4,18,NA,84.64108609,76.20747591,82.58464271,88.71839526,82.99116922,83.76663116,83.9322694,86.89988745,83.03763816,84.5292594,78.77165636
15,2008,7,4,19,NA,83.12683387,73.94895261,80.82795487,86.49798059,81.9340086,81.49218281,82.26200333,84.5800489,81.23020047,81.77926852,77.11760477
15,2008,7,4,20,NA,81.00981469,72.25555128,77.85751321,82.68183899,79.78771754,77.1204051,80.20104711,81.72844312,78.41217018,78.18907746,75.49085908
15,2008,7,4,21,NA,78.6121791,68.05727973,74.68971457,77.68411098,76.86918914,74.21179997,76.02529731,76.17853805,75.48822765,74.37066775,71.22130628
15,2008,7,4,22,NA,77.2032903,66.39918353,72.46001257,75.40322456,74.35070483,72.57676253,74.05840437,74.33509517,73.07836812,72.64669942,69.01433473
15,2008,7,4,23,NA,74.73965615,65.37091546,70.98527974,73.51666887,72.55883721,71.07926081,72.97262694,72.78052157,71.99240828,71.03216166,67.25213457
15,2008,7,4,24,NA,73.40993448,64.69946141,69.87772756,72.73699836,71.52482823,70.24343101,72.17775535,71.77796915,70.93570597,70.11298303,66.10463354
15,2008,7,5,1,NA,73.34651557,63.63471952,69.44935598,72.05477122,70.2140173,69.23117867,72.46211156,71.35033083,70.14082192,69.04386735,65.41532944
15,2008,7,5,2,NA,72.8928501,63.24339543,68.93236639,71.50754083,69.80106689,68.73839314,70.34581269,70.43806255,68.17201184,68.64394333,63.52344947
15,2008,7,5,3,NA,73.20026602,62.69352009,68.5643863,71.16211418,69.19454814,68.26443528,69.64882021,70.06610211,67.7776587,68.15190963,62.95689451
15,2008,7,5,4,NA,72.40146361,61.773158,68.23904922,70.23803139,68.92952183,67.36421701,68.82970816,69.42376299,66.79905484,67.29792689,62.38822356
15,2008,7,5,5,NA,72.25053497,61.45051882,67.87714442,69.77986346,67.87154636,67.00888358,68.01632182,68.27049888,65.86190961,66.87324206,61.62842066
15,2008,7,5,6,NA,72.0648383,61.02266026,67.43763894,69.26475943,67.97710603,66.25411468,67.67417681,68.57603098,65.6250431,66.62757808,61.7119677
15,2008,7,5,7,NA,74.55512416,61.89602512,68.58931644,71.28593677,69.80426864,67.68198155,68.87836875,69.72165014,66.46528905,67.51947612,62.30396982
15,2008,7,5,8,NA,77.4913361,65.4765195,72.57618944,74.35403511,73.46157175,72.18115643,71.60126875,72.83161453,70.50052804,71.27407043,66.24688585
15,2008,7,5,9,NA,79.27485204,69.54378167,75.48788765,77.57397338,76.34953905,75.76478136,75.18652012,76.59310218,74.24244744,75.32732219,70.73003727
15,2008,7,5,10,NA,82.01052898,72.77178551,77.7390569,81.08823698,78.80414556,79.53203007,79.20190949,80.0175359,78.06300484,79.17913723,73.49912717
15,2008,7,5,11,NA,83.57848814,74.97768574,79.65890459,83.66047295,80.15566773,81.9250699,80.62666264,82.31872656,80.53303976,81.68947757,75.72199363
15,2008,7,5,12,NA,85.0874764,76.55380505,80.96402965,85.53757414,82.3849697,83.76201659,82.97853269,84.68115547,82.80443992,83.77199119,77.55217519
15,2008,7,5,13,NA,86.25726517,77.96903734,82.03325332,87.21457088,83.49842699,85.71624911,84.51877768,86.39839575,83.37365722,85.43305415,77.99773729
15,2008,7,5,14,NA,86.77381002,76.8217183,83.27979887,88.97179171,83.81056879,85.4860289,85.1324012,87.75435682,82.9091854,85.87383395,77.22167408
15,2008,7,5,15,NA,87.31960156,78.1951743,83.7961504,89.38756879,84.70215642,86.54697202,85.30396743,88.75190834,83.80148312,86.35403764,79.34464064
15,2008,7,5,16,NA,87.04201815,79.40921784,82.76591925,89.55568774,84.55211484,85.92062139,85.4403833,87.93321998,84.18538038,85.9116498,79.75377767
15,2008,7,5,17,NA,86.65392401,77.65483828,83.04576279,88.96074495,84.05604181,84.70183032,84.38525815,87.30257371,84.00982547,85.22351991,79.84023834
15,2008,7,5,18,NA,84.4585935,75.96453247,82.39106698,88.52056399,82.78904333,83.55983495,83.71652088,86.70678697,82.81889835,84.32577985,78.50333219
15,2008,7,5,19,NA,82.95487564,73.72977984,80.6464753,86.31491697,81.73947366,81.30355324,82.06004585,84.40239311,81.0256262,81.59665076,76.86666339
15,2008,7,5,20,NA,80.85258415,72.05420135,77.69648745,82.52415596,79.60859407,76.96669413,80.01610652,81.56977234,78.22968183,78.03369535,75.25701353
15,2008,7,5,21,NA,78.47162844,67.90011608,74.55050158,77.5596671,76.7110222,74.08132083,75.87483502,76.05681661,75.32865529,74.2442526,71.03233042
15,2008,7,5,22,NA,77.07254101,66.25947114,72.33615281,75.29395052,74.2106219,72.45934288,73.9241823,74.22564673,72.93768269,72.53336252,68.84855242
15,2008,7,5,23,NA,74.62604588,65.24202546,70.87157466,73.41994203,72.43162081,70.97380212,72.84736991,72.68142294,71.86023391,70.93107285,67.10487161
15,2008,7,5,24,NA,73.30557483,64.57763838,69.77164885,72.64545699,71.40503655,70.14464832,72.05906141,71.68554517,70.81181335,70.01886724,65.96942993
15,2008,7,6,1,NA,73.24259711,63.52410277,69.34622693,71.96776724,70.10363791,69.14048111,72.34106975,71.26075392,70.02315909,68.95786201,65.28736987
15,2008,7,6,2,NA,72.79208771,63.13689731,68.83279722,71.4241764,69.6936527,68.65163159,70.24224472,70.35455921,68.06977929,68.56097187,63.41537209
15,2008,7,6,3,NA,73.09736499,62.59280934,68.46735096,71.08104713,69.09148907,68.18145937,69.55100717,69.98507515,67.67851683,68.07267079,62.85477119
15,2008,7,6,4,NA,72.3041197,61.68213395,68.14425408,70.16311028,68.82836578,67.28843139,68.73865835,69.3470125,66.70758264,67.22516648,62.29207653
