"","zone_id","year","month","day","hour","load","station_1","station_2","station_3","station_4","station_5","station_6","station_7","station_8","station_9","station_10","station_11"
"21585","15","2005","3","12","21",64916.921875,46,42,38,54,41,52,49,54,46,52,37
"21586","15","2005","3","12","22",59283.7421875,42,40,41,52,38,51,47,48,44,50,38
"21587","15","2005","3","12","23",56547.38671875,43,40,39,50,39,49,46,51,43,50,37
"21588","15","2005","3","12","24",51886.28515625,45,39,40,48,37,49,45,50,38,49,34
"21589","15","2005","6","20","1",50833.453125,66,65,59,67,60,65,64,65,63,65,65
"21590","15","2005","6","20","2",42218.27734375,66,63,58,66,59,64,63,64,63,64,63
"21591","15","2005","6","20","3",40461.68359375,66,61,58,66,58,63,63,63,61,63,62
"21592","15","2005","6","20","4",40924.1796875,66,60,57,66,58,62,63,63,61,63,61
"21593","15","2005","6","20","5",40166.265625,66,60,57,66,58,62,61,63,59,63,61
"21594","15","2005","6","20","6",43574.98046875,66,59,58,66,58,61,61,63,59,62,60
"21595","15","2005","6","20","7",50585.9375,66,60,59,66,60,62,61,63,59,63,61
"21596","15","2005","6","20","8",51037.43359375,66,61,61,67,62,62,63,64,62,63,63
"21597","15","2005","6","20","9",52801.5859375,67,63,62,71,63,64,64,67,64,65,65
"21598","15","2005","6","20","10",52861.18359375,68,66,63,71,63,67,66,68,65,67,66
"21599","15","2005","6","20","11",53692.984375,71,67,64,71,65,69,70,69,66,69,70
"21600","15","2005","6","20","12",51916.1484375,71,69,65,71,66,69,71,71,68,70,71
"21601","15","2005","6","20","13",57195.875,72,71,66,73,67,71,73,72,71,72,72
"21602","15","2005","6","20","14",59735.078125,74,72,67,72,68,71,75,73,71,73,73
"21603","15","2005","6","20","15",59735.078125,75,72,69,72,66,71,75,73,71,73,73
"21604","15","2005","6","20","16",57510.16015625,72,73,69,72,67,73,77,73,74,74,73
"21605","15","2005","6","20","17",59007.859375,71,74,69,72,67,73,75,72,72,74,73
"21606","15","2005","6","20","18",62337.0625,71,72,68,72,67,72,75,74,73,73,75
"21607","15","2005","6","20","19",63468.96484375,69,72,67,72,65,71,74,71,71,72,73
"21608","15","2005","6","20","20",59270.4921875,67,69,64,68,62,69,71,70,68,71,70
"21609","15","2005","6","20","21",59498.90625,64,64,60,63,59,62,66,63,63,63,68
"21610","15","2005","6","20","22",55448,62,61,55,60,58,60,63,61,60,61,65
"21611","15","2005","6","20","23",54955.39453125,60,59,56,57,56,58,62,56,59,58,64
"21612","15","2005","6","20","24",45924.8359375,62,57,53,57,54,57,60,55,59,57,62
"21613","15","2005","6","21","1",50585.9375,59,59,53,55,54,57,58,54,56,57,61
"21614","15","2005","6","21","2",42218.27734375,58,57,53,54,53,56,57,53,54,55,59
"21615","15","2005","6","21","3",40756.54296875,57,55,50,54,51,55,57,52,54,55,57
"21616","15","2005","6","21","4",41219.0390625,57,54,51,54,52,53,56,51,54,54,56
"21617","15","2005","6","21","5",40985.30078125,57,53,49,53,51,52,55,50,53,52,54
"21618","15","2005","6","21","6",44394.015625,57,53,50,53,50,52,54,50,54,52,54
"21619","15","2005","6","21","7",50585.9375,60,56,55,57,54,55,57,56,55,55,56
"21620","15","2005","6","21","8",51037.43359375,68,59,61,63,60,61,63,63,61,62,61
"21621","15","2005","6","21","9",52801.5859375,72,64,66,69,65,66,68,69,67,67,67
"21622","15","2005","6","21","10",59671.5234375,75,69,69,73,70,70,74,72,72,72,72
"21623","15","2005","6","21","11",63171.94140625,77,72,72,76,72,73,76,75,74,74,74
"21624","15","2005","6","21","12",64806.90625,77,75,74,78,74,76,80,78,78,78,78
"21625","15","2005","6","21","13",65704.1953125,79,77,74,80,76,79,81,80,80,80,78
"21626","15","2005","6","21","14",65704.1953125,80,78,76,81,78,80,82,80,81,81,79
"21627","15","2005","6","21","15",73167.2890625,81,78,77,82,80,81,84,83,82,82,75
"21628","15","2005","6","21","16",65704.1953125,83,74,78,84,80,78,85,83,81,80,75
"21629","15","2005","6","21","17",74664.9921875,83,78,77,84,81,81,83,83,81,82,78
"21630","15","2005","6","21","18",70531.1484375,79,77,78,84,80,80,84,82,82,81,79
"21631","15","2005","6","21","19",74412.078125,78,78,77,82,78,80,83,82,81,79,79
"21632","15","2005","6","21","20",72185.859375,74,74,74,80,74,76,81,79,77,76,75
"21633","15","2005","6","21","21",65879.6875,72,71,71,76,69,72,74,73,73,72,72
"21634","15","2005","6","21","22",62271.59375,71,69,69,73,67,70,72,71,69,71,70
"21635","15","2005","6","21","23",57598.203125,71,68,67,71,66,68,71,67,67,69,66
"21636","15","2005","6","21","24",48880.08203125,71,68,65,70,65,67,69,68,66,68,65
"21637","15","2005","6","22","1",50833.453125,71,64,66,70,64,64,69,65,65,65,65
"21638","15","2005","6","22","2",42465.79296875,71,62,65,70,63,63,67,64,65,64,65
"21639","15","2005","6","22","3",40461.68359375,72,63,64,68,63,65,66,64,64,65,63
"21640","15","2005","6","22","4",40924.1796875,72,63,63,69,64,64,64,64,64,64,64
"21641","15","2005","6","22","5",40166.265625,72,62,63,67,65,65,65,64,67,65,63
"21642","15","2005","6","22","6",43574.98046875,72,61,66,67,67,64,65,63,64,63,63
"21643","15","2005","6","22","7",52810.85546875,73,65,67,68,68,67,67,65,66,66,63
"21644","15","2005","6","22","8",58471.328125,77,66,71,71,72,69,71,71,70,69,67
"21645","15","2005","6","22","9",58609.26171875,80,68,75,77,76,73,77,77,75,75,71
"21646","15","2005","6","22","10",60507.20703125,82,73,77,80,77,78,82,80,79,79,71
"21647","15","2005","6","22","11",60418.3671875,86,73,78,84,77,80,83,83,79,81,70
"21648","15","2005","6","22","12",72270,87,74,78,87,79,81,83,85,79,82,73
"21649","15","2005","6","22","13",73167.2890625,87,74,77,88,79,81,81,87,78,81,75
"21650","15","2005","6","22","14",73167.2890625,89,76,76,88,79,82,84,86,80,82,77
"21651","15","2005","6","22","15",73167.2890625,86,80,75,88,78,83,83,85,80,84,81
"21652","15","2005","6","22","16",76004.7578125,82,81,76,87,79,85,84,87,82,86,81
"21653","15","2005","6","22","17",74664.9921875,82,82,80,87,81,84,84,87,82,85,83
"21654","15","2005","6","22","18",77994.1875,83,77,79,87,81,81,83,84,81,79,80
"21655","15","2005","6","22","19",70900.59375,82,76,77,84,79,79,83,81,81,77,80
"21656","15","2005","6","22","20",75362.1953125,80,74,73,81,71,77,81,81,75,77,78
"21657","15","2005","6","22","21",68104.6484375,75,68,72,77,64,72,74,74,72,71,74
"21658","15","2005","6","22","22",64496.51171875,73,65,68,72,65,69,72,70,69,68,70
"21659","15","2005","6","22","23",59823.12109375,73,62,67,71,65,67,72,66,68,66,66
"21660","15","2005","6","22","24",52762.640625,72,63,66,71,64,67,71,67,68,66,63
"21661","15","2005","6","23","1",50585.9375,72,61,65,69,64,65,69,70,67,66,61
"21662","15","2005","6","23","2",42218.27734375,71,59,63,68,63,63,68,66,65,64,61
"21663","15","2005","6","23","3",40461.68359375,67,60,63,67,63,63,67,68,65,65,60
"21664","15","2005","6","23","4",40924.1796875,69,62,64,66,62,65,65,67,64,65,59
"21665","15","2005","6","23","5",40166.265625,69,61,65,66,61,64,65,65,63,64,56
"21666","15","2005","6","23","6",43574.98046875,69,59,64,66,60,63,64,63,63,63,55
"21667","15","2005","6","23","7",50585.9375,70,61,65,68,62,65,65,67,63,65,58
"21668","15","2005","6","23","8",51037.43359375,72,64,66,73,65,69,68,71,66,70,62
"21669","15","2005","6","23","9",57550.3671875,76,68,68,78,68,73,71,75,69,73,67
"21670","15","2005","6","23","10",60061.15234375,79,70,71,80,69,75,75,77,73,75,71
"21671","15","2005","6","23","11",64475.515625,80,74,74,82,73,78,78,79,75,78,74
"21672","15","2005","6","23","12",64806.90625,80,76,76,83,74,79,81,81,78,80,77
"21673","15","2005","6","23","13",73167.2890625,80,79,77,85,73,81,82,83,80,82,80
"21674","15","2005","6","23","14",73167.2890625,82,81,76,87,74,84,83,84,81,84,82
"21675","15","2005","6","23","15",76004.7578125,80,82,77,88,74,85,83,86,82,85,83
"21676","15","2005","6","23","16",73167.2890625,82,82,78,86,75,84,86,86,83,86,83
"21677","15","2005","6","23","17",77502.4609375,80,83,76,86,75,85,86,85,83,86,83
"21678","15","2005","6","23","18",77994.1875,80,82,75,85,73,83,84,85,83,84,83
"21679","15","2005","6","23","19",81875.1171875,76,80,74,81,73,82,83,81,82,83,82
"21680","15","2005","6","23","20",72203.703125,74,77,71,79,70,78,79,79,79,80,79
"21681","15","2005","6","23","21",71549.53125,71,68,67,74,67,73,75,74,72,73,73
"21682","15","2005","6","23","22",62271.59375,69,64,65,71,65,70,72,71,67,70,68
"21683","15","2005","6","23","23",57598.203125,69,63,64,70,64,68,71,71,67,69,66
"21684","15","2005","6","23","24",48632.56640625,69,62,64,69,63,66,69,68,66,68,64
"21685","15","2005","6","24","1",50585.9375,69,60,63,66,62,63,66,66,64,64,64
"21686","15","2005","6","24","2",42218.27734375,68,60,61,64,62,62,64,62,62,63,62
"21687","15","2005","6","24","3",40461.68359375,66,62,61,64,62,62,64,60,61,62,61
"21688","15","2005","6","24","4",40924.1796875,66,59,61,65,62,60,63,59,60,60,60
"21689","15","2005","6","24","5",40166.265625,66,58,62,65,62,59,63,59,60,60,59
"21690","15","2005","6","24","6",43574.98046875,65,57,61,65,62,58,61,58,58,58,59
"21691","15","2005","6","24","7",50585.9375,69,60,62,65,62,61,63,63,61,61,61
"21692","15","2005","6","24","8",51284.94921875,72,64,65,67,63,65,66,64,65,65,66
"21693","15","2005","6","24","9",64570.02734375,77,69,67,71,65,70,72,71,72,72,73
"21694","15","2005","6","24","10",63592.45703125,80,75,74,77,70,73,77,76,76,76,78
"21695","15","2005","6","24","11",64475.515625,82,78,78,81,76,78,81,80,80,80,81
"21696","15","2005","6","24","12",72270,84,81,79,85,80,82,84,83,83,83,85
"21697","15","2005","6","24","13",73167.2890625,85,82,81,87,81,84,86,87,85,85,85
"21698","15","2005","6","24","14",76004.7578125,83,84,82,88,82,86,88,87,87,87,87
"21699","15","2005","6","24","15",82558.0625,85,86,83,88,82,86,89,88,87,87,87
"21700","15","2005","6","24","16",87564.234375,85,86,83,89,83,87,90,89,87,88,89
"21701","15","2005","6","24","17",82508.6328125,85,86,81,89,82,87,89,89,87,89,89
"21702","15","2005","6","24","18",85837.828125,83,86,80,87,80,87,88,89,87,89,87
"21703","15","2005","6","24","19",84712.5859375,81,83,78,86,78,85,88,86,86,87,84
"21704","15","2005","6","24","20",84332.2890625,77,80,74,81,76,81,82,81,82,81,82
"21705","15","2005","6","24","21",74519.0546875,73,72,69,77,72,72,78,76,75,73,78
"21706","15","2005","6","24","22",68338.1015625,71,68,67,72,70,67,73,73,71,69,74
"21707","15","2005","6","24","23",57894.12109375,69,65,67,71,69,67,71,70,68,68,70
"21708","15","2005","6","24","24",49176,70,63,64,69,67,65,70,65,68,65,68
"21709","15","2005","6","25","1",50833.453125,67,62,65,68,67,66,69,64,65,65,66
"21710","15","2005","6","25","2",42465.79296875,69,60,64,66,67,63,66,63,64,64,65
"21711","15","2005","6","25","3",40461.68359375,66,60,63,65,65,62,66,63,64,63,63
"21712","15","2005","6","25","4",40924.1796875,66,58,64,64,64,62,65,61,62,62,62
"21713","15","2005","6","25","5",40166.265625,65,59,62,63,64,62,65,59,62,62,62
"21714","15","2005","6","25","6",43574.98046875,65,57,61,64,64,60,63,59,62,60,60
"21715","15","2005","6","25","7",50585.9375,70,60,63,67,65,62,65,63,63,62,62
"21716","15","2005","6","25","8",53805.78515625,74,66,68,69,70,69,69,69,68,69,67
"21717","15","2005","6","25","9",64231.8515625,81,70,71,72,74,74,75,73,74,74,73
"21718","15","2005","6","25","10",65640.640625,83,75,76,79,78,78,81,79,80,79,79
"21719","15","2005","6","25","11",64475.515625,86,78,78,83,81,80,86,83,84,82,83
"21720","15","2005","6","25","12",72270,88,81,79,85,83,82,88,86,87,83,87
"21721","15","2005","6","25","13",73167.2890625,87,83,82,87,87,84,89,86,87,85,89
"21722","15","2005","6","25","14",82558.0625,88,85,83,88,86,86,89,87,89,87,89
"21723","15","2005","6","25","15",87564.234375,88,86,85,90,87,87,89,89,88,88,89
"21724","15","2005","6","25","16",82558.0625,88,86,84,88,85,86,91,87,90,87,88
"21725","15","2005","6","25","17",84055.765625,84,85,83,88,84,85,89,88,89,86,89
"21726","15","2005","6","25","18",77994.1875,83,84,81,85,84,83,89,86,88,85,87
"21727","15","2005","6","25","19",74412.078125,81,82,80,82,81,80,85,81,85,82,85
"21728","15","2005","6","25","20",76869.2578125,80,80,73,80,77,79,82,81,80,80,82
"21729","15","2005","6","25","21",74519.0546875,75,71,69,77,72,73,77,78,74,75,78
"21730","15","2005","6","25","22",70563.015625,75,68,69,74,71,69,73,74,70,71,74
"21731","15","2005","6","25","23",60119.0390625,73,66,66,72,70,69,72,71,69,69,70
"21732","15","2005","6","25","24",51400.91796875,74,65,66,72,69,69,68,69,65,68,69
"21733","15","2005","6","26","1",53058.37109375,74,62,64,71,69,67,68,66,65,66,65
"21734","15","2005","6","26","2",44443.1953125,74,61,66,71,67,67,66,65,64,65,63
"21735","15","2005","6","26","3",42686.6015625,74,62,67,71,67,67,66,65,62,65,63
"21736","15","2005","6","26","4",43149.09765625,74,62,64,71,67,67,65,65,62,66,61
"21737","15","2005","6","26","5",42391.18359375,74,63,65,71,66,68,66,66,62,67,61
"21738","15","2005","6","26","6",45799.8984375,75,63,65,72,65,68,66,69,62,67,61
"21739","15","2005","6","26","7",52810.85546875,75,64,67,74,66,69,68,72,64,69,63
"21740","15","2005","6","26","8",57430.80078125,78,67,70,76,71,71,72,73,69,71,65
"21741","15","2005","6","26","9",58609.26171875,80,70,74,78,76,74,75,75,73,74,69
"21742","15","2005","6","26","10",64038.51171875,80,75,77,80,78,77,78,79,78,78,75
"21743","15","2005","6","26","11",64475.515625,79,79,78,81,81,79,81,80,80,80,79
"21744","15","2005","6","26","12",64806.90625,80,82,80,79,83,80,83,80,82,82,84
"21745","15","2005","6","26","13",65704.1953125,79,84,81,80,83,80,88,79,86,82,85
"21746","15","2005","6","26","14",65704.1953125,79,83,81,80,82,78,87,77,87,80,88
"21747","15","2005","6","26","15",65704.1953125,77,83,81,81,84,76,85,78,87,79,88
"21748","15","2005","6","26","16",65704.1953125,78,81,81,80,82,76,85,78,89,79,89
"21749","15","2005","6","26","17",67201.90625,78,81,81,80,81,77,86,78,87,81,89
"21750","15","2005","6","26","18",70531.1484375,77,82,80,80,80,80,86,78,84,81,86
"21751","15","2005","6","26","19",74412.078125,77,82,78,79,79,79,83,78,83,80,85
"21752","15","2005","6","26","20",76869.2578125,76,79,77,77,76,78,81,78,80,79,81
"21753","15","2005","6","26","21",78439.9921875,76,72,75,75,74,73,79,76,77,75,74
"21754","15","2005","6","26","22",65999.3203125,74,70,75,75,74,72,77,73,73,73,71
"21755","15","2005","6","26","23",61621.84765625,74,68,75,74,73,71,75,72,72,72,69
"21756","15","2005","6","26","24",60640.44921875,76,67,74,74,73,71,73,72,70,72,68
"21757","15","2005","9","10","1",51262.375,67,65,67,62,66,64,67,61,64,64,63
"21758","15","2005","9","10","2",42894.71484375,67,60,66,62,65,62,65,60,63,63,61
"21759","15","2005","9","10","3",39740.02734375,65,62,64,61,63,63,66,59,62,62,60
"21760","15","2005","9","10","4",40202.5234375,66,60,64,61,62,62,65,60,62,62,60
"21761","15","2005","9","10","5",39444.609375,66,61,62,61,61,62,64,60,60,62,59
"21762","15","2005","9","10","6",42853.32421875,66,60,61,61,60,62,63,60,60,61,57
"21763","15","2005","9","10","7",49864.28125,66,61,61,61,60,61,63,57,63,60,57
"21764","15","2005","9","10","8",51713.87109375,70,62,64,65,66,65,65,63,63,65,57
"21765","15","2005","9","10","9",58723.8984375,77,66,72,73,73,71,71,72,69,71,62
"21766","15","2005","9","10","10",62023.31640625,80,69,76,80,76,76,74,78,71,76,68
"21767","15","2005","9","10","11",61094.8046875,81,73,78,83,79,80,79,81,77,80,71
"21768","15","2005","9","10","12",72946.4296875,81,77,79,84,80,81,83,83,79,82,76
"21769","15","2005","9","10","13",73843.71875,81,80,80,85,81,84,84,85,81,85,80
"21770","15","2005","9","10","14",73843.71875,81,80,81,84,81,84,86,85,82,84,81
"21771","15","2005","9","10","15",76681.1875,81,83,82,85,81,85,87,87,83,86,83
"21772","15","2005","9","10","16",76681.1875,80,83,81,82,81,85,86,86,83,86,84
"21773","15","2005","9","10","17",75341.421875,78,83,80,81,80,83,84,84,83,84,83
"21774","15","2005","9","10","18",78670.6171875,77,81,79,79,78,81,82,81,82,82,82
"21775","15","2005","9","10","19",71167.5234375,75,78,73,76,74,78,79,76,78,80,79
"21776","15","2005","9","10","20",68238.390625,73,70,66,70,69,72,73,70,70,73,73
"21777","15","2005","9","10","21",63764.2265625,68,67,65,66,68,69,70,69,66,72,67
"21778","15","2005","9","10","22",55876.921875,66,66,62,63,65,69,67,64,64,70,64
"21779","15","2005","9","10","23",54233.73828125,68,64,61,62,63,66,65,60,62,66,64
"21780","15","2005","9","10","24",45203.1796875,68,61,62,60,63,63,65,60,62,63,62
"21781","15","2005","9","11","1",49864.28125,66,59,62,60,61,62,62,57,61,62,60
"21782","15","2005","9","11","2",41496.62109375,66,59,59,59,60,62,62,57,61,61,58
"21783","15","2005","9","11","3",39740.02734375,66,59,57,58,58,62,60,57,59,61,58
"21784","15","2005","9","11","4",40202.5234375,64,59,56,58,58,61,60,57,58,60,59
"21785","15","2005","9","11","5",39444.609375,64,57,59,58,59,59,58,60,56,59,59
"21786","15","2005","9","11","6",42853.32421875,64,57,58,60,60,59,58,59,56,59,56
"21787","15","2005","9","11","7",49864.28125,64,57,56,60,58,61,58,60,55,59,56
"21788","15","2005","9","11","8",51713.87109375,68,59,63,65,64,63,61,63,60,62,56
"21789","15","2005","9","11","9",54058.35546875,74,63,70,72,71,68,66,71,64,68,62
"21790","15","2005","9","11","10",61482.19921875,76,68,75,78,75,73,75,76,70,74,67
"21791","15","2005","9","11","11",60332.34765625,79,72,76,80,77,76,80,79,75,77,71
"21792","15","2005","9","11","12",65483.33984375,79,76,76,81,79,79,82,81,77,79,75
"21793","15","2005","9","11","13",73843.71875,79,79,79,81,78,81,81,81,79,81,79
"21794","15","2005","9","11","14",73843.71875,79,80,79,82,79,82,82,81,81,82,81
"21795","15","2005","9","11","15",73843.71875,79,81,80,81,80,82,83,82,82,82,82
"21796","15","2005","9","11","16",73843.71875,79,81,80,81,78,82,81,83,80,83,83
"21797","15","2005","9","11","17",75341.421875,77,81,78,79,77,81,81,80,80,83,82
"21798","15","2005","9","11","18",67286.5859375,75,79,77,77,75,79,81,78,80,80,80
"21799","15","2005","9","11","19",68198,72,76,72,74,71,76,78,75,75,78,76
"21800","15","2005","9","11","20",65569.515625,69,69,67,69,67,70,72,69,67,71,72
"21801","15","2005","9","11","21",63220.79296875,66,63,63,65,65,66,67,65,63,66,63
"21802","15","2005","9","11","22",55876.921875,64,62,61,62,64,63,64,62,62,64,62
"21803","15","2005","9","11","23",54233.73828125,64,59,61,60,62,61,64,57,60,61,60
"21804","15","2005","9","11","24",45203.1796875,60,59,59,58,61,61,62,55,59,60,57
"21805","15","2005","9","12","1",49864.28125,60,57,57,59,59,59,61,55,57,58,57
"21806","15","2005","9","12","2",41496.62109375,59,56,55,58,59,58,60,53,56,57,54
"21807","15","2005","9","12","3",39740.02734375,59,54,56,58,58,57,59,53,55,56,52
"21808","15","2005","9","12","4",40202.5234375,59,54,56,57,57,58,58,52,54,56,53
"21809","15","2005","9","12","5",39444.609375,60,55,54,58,56,58,58,50,53,56,52
"21810","15","2005","9","12","6",42853.32421875,59,53,54,58,56,57,56,51,53,55,50
"21811","15","2005","9","12","7",50464.3125,59,52,52,58,56,56,56,50,52,53,49
"21812","15","2005","9","12","8",52133.21484375,65,56,59,63,61,59,58,57,56,57,54
"21813","15","2005","9","12","9",54058.35546875,73,61,68,70,68,65,65,66,64,65,58
"21814","15","2005","9","12","10",57017.83203125,75,65,72,76,73,71,74,73,71,71,64
"21815","15","2005","9","12","11",59791.23046875,78,70,77,80,76,75,79,75,75,74,70
"21816","15","2005","9","12","12",65483.33984375,80,75,78,81,80,79,81,79,77,78,77
"21817","15","2005","9","12","13",73843.71875,81,78,80,84,82,81,83,82,81,81,79
"21818","15","2005","9","12","14",73843.71875,81,81,81,86,84,84,85,84,83,83,82
"21819","15","2005","9","12","15",76681.1875,81,82,82,86,85,85,88,85,85,85,83
"21820","15","2005","9","12","16",83234.4921875,80,83,83,86,87,85,87,87,84,86,84
"21821","15","2005","9","12","17",84732.1953125,80,85,83,86,85,87,86,87,84,86,86
"21822","15","2005","9","12","18",81508.0859375,78,83,80,83,84,86,85,85,83,86,84
"21823","15","2005","9","12","19",71167.5234375,75,75,77,79,79,80,82,81,79,80,80
"21824","15","2005","9","12","20",66314.125,68,68,69,74,74,75,71,71,66,71,72
"21825","15","2005","9","12","21",63468.30859375,66,62,66,72,69,71,68,66,63,68,66
"21826","15","2005","9","12","22",55876.921875,66,60,68,71,67,67,65,65,62,65,62
"21827","15","2005","9","12","23",55631.83203125,65,58,64,70,64,65,65,64,59,63,58
"21828","15","2005","9","12","24",46601.2734375,64,59,63,69,64,67,62,61,57,63,57
"21829","15","2005","9","13","1",49864.28125,64,57,61,68,63,64,61,61,57,61,56
"21830","15","2005","9","13","2",41496.62109375,64,58,57,67,63,65,59,59,55,61,54
"21831","15","2005","9","13","3",39740.02734375,64,54,57,67,62,62,59,59,55,59,54
"21832","15","2005","9","13","4",40202.5234375,64,53,56,67,62,62,59,59,54,59,51
"21833","15","2005","9","13","5",39716.5625,62,53,55,69,61,62,57,59,52,59,51
"21834","15","2005","9","13","6",43453.35546875,63,52,56,69,59,63,57,61,52,59,51
"21835","15","2005","9","13","7",50136.234375,64,53,54,69,59,63,57,62,52,60,51
"21836","15","2005","9","13","8",53531.30859375,71,56,61,70,65,65,59,65,55,62,54
"21837","15","2005","9","13","9",57979.2890625,77,62,68,76,71,71,64,70,65,68,58
"21838","15","2005","9","13","10",61727.3984375,80,67,76,81,77,76,74,78,72,76,65
"21839","15","2005","9","13","11",65151.953125,81,73,80,82,81,80,82,82,78,80,72
"21840","15","2005","9","13","12",72946.4296875,84,78,80,86,85,81,84,84,82,82,78
"21841","15","2005","9","13","13",76681.1875,82,82,79,88,86,85,88,87,84,86,83
"21842","15","2005","9","13","14",76681.1875,83,85,80,88,88,87,90,88,86,87,87
"21843","15","2005","9","13","15",88240.6640625,83,86,83,88,89,89,90,87,89,88,89
"21844","15","2005","9","13","16",88240.6640625,82,87,85,86,88,88,90,88,87,89,89
"21845","15","2005","9","13","17",89738.3671875,82,87,85,84,87,85,89,86,87,88,89
"21846","15","2005","9","13","18",78670.6171875,80,85,82,83,84,83,86,83,85,86,87
"21847","15","2005","9","13","19",75088.5078125,77,81,79,80,79,78,83,81,83,81,81
"21848","15","2005","9","13","20",68358.046875,76,74,74,78,76,75,79,78,74,78,71
"21849","15","2005","9","13","21",76786.8046875,76,72,72,76,74,75,77,76,71,77,65
"21850","15","2005","9","13","22",67885.1328125,76,70,73,76,72,75,74,74,69,76,65
"21851","15","2005","9","13","23",62221.59765625,78,67,70,75,71,73,73,74,68,74,63
"21852","15","2005","9","13","24",59584.9296875,79,66,70,75,71,72,71,74,67,74,62
"21853","15","2005","9","14","1",57408.2265625,78,65,69,75,71,72,72,73,66,73,61
"21854","15","2005","9","14","2",51915.390625,78,66,73,76,71,73,72,75,65,74,61
"21855","15","2005","9","14","3",47727.88671875,78,66,74,76,70,73,73,75,66,74,61
"21856","15","2005","9","14","4",48190.3828125,78,65,75,75,71,73,73,75,69,73,61
"21857","15","2005","9","14","5",47432.46875,78,66,75,75,71,73,73,75,69,74,61
"21858","15","2005","9","14","6",51585.79296875,78,65,74,75,73,73,73,74,69,73,61
"21859","15","2005","9","14","7",58596.75,78,65,73,75,73,73,73,75,69,73,59
"21860","15","2005","9","14","8",59362.53125,79,66,75,77,75,73,74,75,70,74,61
"21861","15","2005","9","14","9",59285.69921875,81,68,77,80,78,74,75,78,73,75,68
"21862","15","2005","9","14","10",64714.94921875,82,71,79,83,78,77,80,81,74,78,73
"21863","15","2005","9","14","11",65151.953125,82,74,80,86,80,79,82,84,77,81,76
"21864","15","2005","9","14","12",78693.140625,84,78,84,87,82,82,85,88,81,83,79
"21865","15","2005","9","14","13",80397.0234375,84,80,84,88,83,83,87,88,83,85,81
"21866","15","2005","9","14","14",73843.71875,83,82,82,85,85,83,88,87,84,85,82
"21867","15","2005","9","14","15",80397.0234375,82,82,83,84,85,82,88,87,84,84,84
"21868","15","2005","9","14","16",66380.625,82,83,82,84,82,80,88,85,84,83,84
"21869","15","2005","9","14","17",67878.3359375,82,83,82,81,82,80,84,78,83,82,84
"21870","15","2005","9","14","18",71207.578125,81,82,81,81,80,77,83,76,82,79,82
"21871","15","2005","9","14","19",71035.90625,80,79,79,80,79,75,81,76,80,77,80
"21872","15","2005","9","14","20",73218.2265625,79,75,78,80,78,74,79,74,75,76,75
"21873","15","2005","9","14","21",82705.3125,79,74,77,79,78,75,79,77,73,77,72
"21874","15","2005","9","14","22",70596.6953125,79,72,76,79,77,74,77,77,72,75,70
"21875","15","2005","9","14","23",66219.2109375,79,70,76,79,76,74,76,77,72,75,68
"21876","15","2005","9","14","24",61335.25390625,79,68,77,79,76,73,75,77,71,74,66
"21877","15","2005","9","15","1",58911.03515625,79,67,75,79,76,73,74,77,71,73,64
"21878","15","2005","9","15","2",53418.19921875,79,67,76,79,76,72,75,77,72,73,64
"21879","15","2005","9","15","3",48786.78125,78,67,76,78,76,72,76,77,72,74,63
"21880","15","2005","9","15","4",49249.27734375,78,67,76,78,77,73,76,75,73,74,63
"21881","15","2005","9","15","5",48491.36328125,79,66,76,78,77,73,76,77,72,74,63
"21882","15","2005","9","15","6",51900.078125,79,65,76,78,77,72,76,77,73,73,62
"21883","15","2005","9","15","7",58911.03515625,79,65,76,78,77,71,76,77,73,73,62
"21884","15","2005","9","15","8",59362.53125,79,66,76,80,78,72,77,77,73,74,63
"21885","15","2005","9","15","9",57652.4765625,80,70,79,80,79,76,79,79,74,77,66
"21886","15","2005","9","15","10",61183.64453125,81,74,81,82,82,79,81,81,77,80,71
"21887","15","2005","9","15","11",79168.34375,83,79,83,84,85,82,85,83,81,83,78
"21888","15","2005","9","15","12",78693.140625,83,83,85,85,85,83,87,87,84,85,82
"21889","15","2005","9","15","13",83234.4921875,85,84,84,87,85,85,90,89,84,87,85
"21890","15","2005","9","15","14",88240.6640625,85,85,86,87,86,86,90,88,87,89,87
"21891","15","2005","9","15","15",88240.6640625,83,88,88,85,87,88,90,88,89,90,89
"21892","15","2005","9","15","16",88240.6640625,83,86,85,85,85,88,91,89,88,89,88
"21893","15","2005","9","15","17",89738.3671875,83,86,85,84,84,86,90,87,88,89,88
"21894","15","2005","9","15","18",93067.5625,81,86,83,83,82,86,89,86,86,88,87
"21895","15","2005","9","15","19",82551.546875,80,83,81,81,79,83,85,83,83,84,83
"21896","15","2005","9","15","20",77545.6875,79,78,78,80,77,80,81,80,78,81,79
"21897","15","2005","9","15","21",84008.8828125,79,74,77,79,78,78,77,78,76,79,76
"21898","15","2005","9","15","22",76760.40625,79,72,77,79,76,76,76,77,74,77,72
"21899","15","2005","9","15","23",66219.2109375,79,72,78,78,77,74,74,75,73,74,71
"21900","15","2005","9","15","24",61631.171875,79,71,77,78,77,74,74,76,71,74,69
"21901","15","2005","9","16","1",59140.18359375,78,69,75,78,77,72,73,75,69,73,69
"21902","15","2005","9","16","2",53647.34765625,79,69,76,78,76,72,73,75,69,73,67
"21903","15","2005","9","16","3",48720.01171875,79,67,75,76,75,71,73,75,69,71,66
"21904","15","2005","9","16","4",49182.5078125,79,65,75,77,75,71,73,75,68,70,65
